id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
MC00860,Mi_Barrio,,19.3231,-99.1575,AJUSCO,Coyoacán
MC00862,Mi_Barrio,,19.3774,-99.2147,GOLONDRINAS,Álvaro Obregón
MC00863,Mi_Barrio,,19.346,-99.1943,SAN ANGEL,Álvaro Obregón
MC00864,Mi_Barrio,,19.3984,-99.1887,TACUBAYA,Miguel Hidalgo
MC00865,Mi_Barrio,,19.3971,-99.1863,TACUBAYA,Miguel Hidalgo
MC00866,Mi_Barrio,,19.3971,-99.1847,ESCANDON,Miguel Hidalgo
MC00867,Mi_Barrio,,19.377,-99.2176,GOLONDRINAS 2DA SECCION,Álvaro Obregón
MC00868,Mi_Barrio,,19.3768,-99.2178,GOLONDRINAS 2DA SECCION,Álvaro Obregón
MC00869,Mi_Barrio,,19.3776,-99.2155,GOLONDRINAS,Álvaro Obregón
MC00870,Mi_Barrio,,19.35,-99.1954,SAN ANGEL INN,Álvaro Obregón
MC00871,Mi_Barrio,,19.3801,-99.2095,GOLONDRINAS,Álvaro Obregón
MC00872,Mi_Barrio,,19.38,-99.2096,BARRIO NORTE,Álvaro Obregón
MC00873,Mi_Barrio,,19.3797,-99.2099,BARRIO NORTE,Álvaro Obregón
MC00876,Mi_Barrio,,19.3302,-99.2728,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00877,Mi_Barrio,,19.3261,-99.2666,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00878,Mi_Barrio,,19.3309,-99.2733,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00879,Mi_Barrio,,19.327,-99.278,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00880,Mi_Barrio,,19.3344,-99.273,SAN MATEO TLALTENANGO 2453,Álvaro Obregón
MC00881,Mi_Barrio,,19.3262,-99.28,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00883,Mi_Barrio,,19.3255,-99.2802,SANTA ROSA XOCHIAC,Álvaro Obregón
MC00884,Mi_Barrio,,19.3307,-99.2715,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00885,Mi_Barrio,,19.3329,-99.2716,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00886,Mi_Barrio,,19.3299,-99.271,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00887,Mi_Barrio,,19.3282,-99.2635,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00888,Mi_Barrio,,19.3329,-99.2744,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00889,Mi_Barrio,,19.3294,-99.2673,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00890,Mi_Barrio,,19.3221,-99.1533,AJUSCO HUAYAMILPAS,Coyoacán
MC00891,Mi_Barrio,,19.3913,-99.1966,TOLTECA,Álvaro Obregón
MC00893,Mi_Barrio,,19.328,-99.2649,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00894,Mi_Barrio,,19.3273,-99.2733,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00895,Mi_Barrio,,19.3863,-99.2156,BONANZA,Álvaro Obregón
MC00896,Mi_Barrio,,19.3271,-99.2793,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00897,Mi_Barrio,,19.3318,-99.2664,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00899,Mi_Barrio,,19.3269,-99.1358,AVANTE,Coyoacán
MC00900,Mi_Barrio,,19.3568,-99.1759,AXOTLA 2097,Álvaro Obregón
MC00901,Mi_Barrio,,19.3562,-99.1752,AXOTLA 2097,Álvaro Obregón
MC00902,Mi_Barrio,,19.3336,-99.2657,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00904,Mi_Barrio,,19.3426,-99.1883,CHIMALISTAC,Álvaro Obregón
MC00905,Mi_Barrio,,19.3578,-99.2405,BALCONES DE CEHUAYO,Álvaro Obregón
MC00906,Mi_Barrio,,19.3579,-99.241,BALCONES DE CEHUAYO,Álvaro Obregón
MC00907,Mi_Barrio,,19.33,-99.2782,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00908,Mi_Barrio,,19.358,-99.2418,COOP CEHUAYO,Álvaro Obregón
MC00909,Mi_Barrio,,19.3587,-99.2409,BALCONES DE CEHUAYO,Álvaro Obregón
MC00910,Mi_Barrio,,19.3598,-99.2414,PUNTA DE CEHUAYA,Álvaro Obregón
MC00911,Mi_Barrio,,19.3269,-99.2636,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00912,Mi_Barrio,,19.3561,-99.2395,BALCONES DE CEHUAYO,Álvaro Obregón
MC00913,Mi_Barrio,,19.3329,-99.2777,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00914,Mi_Barrio,,19.3385,-99.2703,SAN MATEO TLALTENANGO 2453,Álvaro Obregón
MC00916,Mi_Barrio,,19.3647,-99.2426,ESTADO DE HIDALGO 2193,Álvaro Obregón
MC00917,Mi_Barrio,,19.3634,-99.2419,ESTADO DE HIDALGO 2193,Álvaro Obregón
MC00918,Mi_Barrio,,19.3647,-99.242,ESTADO DE HIDALGO 2193,Álvaro Obregón
MC00919,Mi_Barrio,,19.335,-99.2662,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00920,Mi_Barrio,,19.3653,-99.2439,CORPUS CHRISTY 2145,Álvaro Obregón
MC00921,Mi_Barrio,,19.3396,-99.2688,SAN MATEO TLALTENANGO 2453,Álvaro Obregón
MC00922,Mi_Barrio,,19.3634,-99.2425,EL PIRU SANTA LUCIA,Álvaro Obregón
MC00923,Mi_Barrio,,19.3323,-99.261,RANCHO SAN FRANCISCO PUEBLO SAN BARTOLO AMEYALCO,Álvaro Obregón
MC00924,Mi_Barrio,,19.3623,-99.2404,PUNTA DE CEHUAYA,Álvaro Obregón
MC00925,Mi_Barrio,,19.3638,-99.2428,CORPUS CHRISTY 2145,Álvaro Obregón
MC00926,Mi_Barrio,,19.3784,-99.2166,LOMAS DE CAPULA,Álvaro Obregón
MC00927,Mi_Barrio,,19.3616,-99.2335,TEPEACA 2562,Álvaro Obregón
MC00928,Mi_Barrio,,19.3614,-99.2339,TEPEACA 2562,Álvaro Obregón
MC00929,Mi_Barrio,,19.361,-99.2354,TEPEACA 2562,Álvaro Obregón
MC00930,Mi_Barrio,,19.3608,-99.2349,TEPEACA 2562,Álvaro Obregón
MC00931,Mi_Barrio,,19.3605,-99.2355,TEPEACA 2562,Álvaro Obregón
MC00932,Mi_Barrio,,19.3376,-99.2707,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00933,Mi_Barrio,,19.3334,-99.2334,OLIVAR DE LOS PADRES,Álvaro Obregón
MC00935,Mi_Barrio,,19.3335,-99.2354,LA ANGOSTURA,Álvaro Obregón
MC00936,Mi_Barrio,,19.3337,-99.2348,LA ANGOSTURA,Álvaro Obregón
MC00938,Mi_Barrio,,19.337,-99.2062,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00939,Mi_Barrio,,19.3378,-99.2063,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00940,Mi_Barrio,,19.3386,-99.2047,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00941,Mi_Barrio,,19.3398,-99.2036,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00942,Mi_Barrio,,19.3408,-99.2036,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00943,Mi_Barrio,,19.3376,-99.2396,TETELPAN 2563,Álvaro Obregón
MC00944,Mi_Barrio,,19.3404,-99.1469,ATLANTIDA,Coyoacán
MC00945,Mi_Barrio,,19.3379,-99.2073,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00946,Mi_Barrio,,19.3729,-99.2291,PRESIDENTES 2DA AMPL,Álvaro Obregón
MC00947,Mi_Barrio,,19.3393,-99.2076,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00948,Mi_Barrio,,19.373,-99.2256,PRESIDENTES,Álvaro Obregón
MC00949,Mi_Barrio,,19.3337,-99.232,LA ANGOSTURA,Álvaro Obregón
MC00950,Mi_Barrio,,19.334,-99.2376,TORRES DE POTRERO,Álvaro Obregón
MC00951,Mi_Barrio,,19.3398,-99.206,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC00953,Mi_Barrio,,19.3367,-99.2262,SAN JOSE DEL OLIVAR,Álvaro Obregón
MC00955,Mi_Barrio,,19.3806,-99.2142,LOMAS DE CAPULA,Álvaro Obregón
MC00958,Mi_Barrio,,19.3786,-99.1934,SANTA MARIA NONOALCO,Álvaro Obregón
MC00959,Mi_Barrio,,19.3776,-99.1936,ALFONSO XIII,Álvaro Obregón
MC00960,Mi_Barrio,,19.3845,-99.194,CAROLA,Álvaro Obregón
MC00961,Mi_Barrio,,19.3777,-99.1949,ALFONSO XIII,Álvaro Obregón
MC00962,Mi_Barrio,,19.3778,-99.1955,ALFONSO XIII,Álvaro Obregón
MC00963,Mi_Barrio,,19.3776,-99.2006,MINAS CRISTO REY,Álvaro Obregón
MC00964,Mi_Barrio,,19.3412,-99.1472,ATLANTIDA,Coyoacán
MC00965,Mi_Barrio,,19.3769,-99.1971,ALFONSO XIII,Álvaro Obregón
MC00966,Mi_Barrio,,19.3821,-99.2436,SANTA FE 2500,Álvaro Obregón
MC00967,Mi_Barrio,,19.3767,-99.1954,ALFONSO XIII,Álvaro Obregón
MC00968,Mi_Barrio,,19.3764,-99.1944,ALFONSO XIII,Álvaro Obregón
MC00969,Mi_Barrio,,19.3868,-99.2098,SANTA FE 2499,Álvaro Obregón
MC00971,Mi_Barrio,,19.3879,-99.2085,SANTA FE 2499,Álvaro Obregón
MC00972,Mi_Barrio,,19.3895,-99.2092,SANTA FE 2499,Álvaro Obregón
MC00973,Mi_Barrio,,19.3285,-99.1304,PRESIDENTES EJIDALES,Coyoacán
MC00974,Mi_Barrio,,19.3899,-99.2073,SANTA FE 2499,Álvaro Obregón
MC00975,Mi_Barrio,,19.3754,-99.1939,ALFONSO XIII,Álvaro Obregón
MC00978,Mi_Barrio,,19.3756,-99.1959,ALFONSO XIII,Álvaro Obregón
MC00979,Mi_Barrio,,19.3757,-99.1966,ALFONSO XIII,Álvaro Obregón
MC00980,Mi_Barrio,,19.3278,-99.1305,PRESIDENTES EJIDALES,Coyoacán
MC00981,Mi_Barrio,,19.3758,-99.1976,ALFONSO XIII,Álvaro Obregón
MC00982,Mi_Barrio,,19.3759,-99.1985,ALFONSO XIII,Álvaro Obregón
MC00983,Mi_Barrio,,19.359743,-99.253272,SANTA LUCIA 2501,Álvaro Obregón
MC00984,Mi_Barrio,,19.3568,-99.2587,STA LUCIA-REAC,Álvaro Obregón
MC00985,Mi_Barrio,,19.3584,-99.2518,SANTA LUCIA 2501,Álvaro Obregón
MC00986,Mi_Barrio,,19.3791,-99.1932,SANTA MARIA NONOALCO,Álvaro Obregón
MC00987,Mi_Barrio,,19.3331,-99.1356,AVANTE,Coyoacán
MC00988,Mi_Barrio,,19.3787,-99.1913,SANTA MARIA NONOALCO,Benito Juárez
MC00989,Mi_Barrio,,19.3288,-99.2832,SANTA ROSA XOCHIAC,Álvaro Obregón
MC00990,Mi_Barrio,,19.3271,-99.2823,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00991,Mi_Barrio,,19.3309,-99.2855,SANTA ROSA XOCHIAC,Álvaro Obregón
MC00995,Mi_Barrio,,19.3187,-99.288,SANTA ROSA XOCHIAC,Álvaro Obregón
MC00996,Mi_Barrio,,19.3311,-99.2875,SANTA ROSA XOCHIAC,Álvaro Obregón
MC00998,Mi_Barrio,,19.3281,-99.2804,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC00999,Mi_Barrio,,19.3229,-99.2916,SANTA ROSA XOCHIAC,Cuajimalpa de Morelos
MC01003,Mi_Barrio,,19.3365,-99.2836,SANTA ROSA XOCHIAC,Álvaro Obregón
MC01004,Mi_Barrio,,19.3288,-99.2854,SANTA ROSA XOCHIAC,Álvaro Obregón
MC01005,Mi_Barrio,,19.3326,-99.2902,SANTA ROSA XOCHIAC,Cuajimalpa de Morelos
MC01006,Mi_Barrio,,19.3315,-99.2908,SANTA ROSA XOCHIAC,Cuajimalpa de Morelos
MC01007,Mi_Barrio,,19.3258,-99.2885,SANTA ROSA XOCHIAC,Álvaro Obregón
MC01008,Mi_Barrio,,19.378,-99.2056,BARRIO NORTE,Álvaro Obregón
MC01010,Mi_Barrio,,19.3814,-99.1934,SANTA MARIA NONOALCO,Álvaro Obregón
MC01011,Mi_Barrio,,19.3906,-99.199,TOLTECA,Álvaro Obregón
MC01012,Mi_Barrio,,19.3483,-99.3175,SAN PABLO CHIMALPA,Cuajimalpa de Morelos
MC01013,Mi_Barrio,,19.3602,-99.2363,AVENIDA REAL,Álvaro Obregón
MC01014,Mi_Barrio,,19.36,-99.2359,TEPEACA 2562,Álvaro Obregón
MC01015,Mi_Barrio,,19.3605,-99.234,REACOMODO VALENTIN GOMEZ FARIAS,Álvaro Obregón
MC01016,Mi_Barrio,,19.3747,-99.1979,ALFONSO XIII,Álvaro Obregón
MC01017,Mi_Barrio,,19.3747,-99.1972,ALFONSO XIII,Álvaro Obregón
MC01018,Mi_Barrio,,19.3422,-99.2283,TECALCAPA,Álvaro Obregón
MC01019,Mi_Barrio,,19.3416,-99.2306,TETELPAN 2563,Álvaro Obregón
MC01022,Mi_Barrio,,19.3404,-99.2319,TETELPAN 2563,Álvaro Obregón
MC01023,Mi_Barrio,,19.3415,-99.2252,OLIVAR DE LOS PADRES,Álvaro Obregón
MC01025,Mi_Barrio,,19.3405,-99.2332,TETELPAN 2563,Álvaro Obregón
MC01026,Mi_Barrio,,19.3402,-99.2354,LA JOYITA,Álvaro Obregón
MC01027,Mi_Barrio,,19.3747,-99.1967,ALFONSO XIII,Álvaro Obregón
MC01028,Mi_Barrio,,19.3743,-99.1947,ALFONSO XIII,Álvaro Obregón
MC01029,Mi_Barrio,,19.3409,-99.2251,OLIVAR DE LOS PADRES,Álvaro Obregón
MC01032,Mi_Barrio,,19.387,-99.2598,LOMAS DE VISTA HERMOSA 2293,Cuajimalpa de Morelos
MC01033,Mi_Barrio,,19.3763,-99.2223,PRESIDENTES,Álvaro Obregón
MC01034,Mi_Barrio,,19.3424,-99.2185,LOMAS DE LOS ANGELES TETELPAN,Álvaro Obregón
MC01036,Mi_Barrio,,19.3416,-99.2209,OLIVAR DE LOS PADRES,Álvaro Obregón
MC01039,Mi_Barrio,,19.3822,-99.2551,COOPERATIVA PALO ALTO,Cuajimalpa de Morelos
MC01040,Mi_Barrio,,19.378,-99.2229,PRESIDENTES,Álvaro Obregón
MC01041,Mi_Barrio,,19.3773,-99.2228,PRESIDENTES,Álvaro Obregón
MC01042,Mi_Barrio,,19.3778,-99.2205,PRESIDENTES,Álvaro Obregón
MC01043,Mi_Barrio,,19.3777,-99.2195,PRESIDENTES,Álvaro Obregón
MC01044,Mi_Barrio,,19.3769,-99.2201,PRESIDENTES,Álvaro Obregón
MC01045,Mi_Barrio,,19.3523,-99.1972,SAN ANGEL INN,Álvaro Obregón
MC01046,Mi_Barrio,,19.3761,-99.2216,PILOTO (ADOLFO LOPEZ MATEOS),Álvaro Obregón
MC01047,Mi_Barrio,,19.3223,-99.2652,TLACOYAQUE 2565,Álvaro Obregón
MC01049,Mi_Barrio,,19.3553,-99.2869,LAS TINAJAS 2266,Cuajimalpa de Morelos
MC01050,Mi_Barrio,,19.324,-99.2676,TLACOYAQUE 2566,Álvaro Obregón
MC01051,Mi_Barrio,,19.3245,-99.2719,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC01052,Mi_Barrio,,19.3199,-99.2675,TLACOYAQUE 2566,Álvaro Obregón
MC01053,Mi_Barrio,,19.3242,-99.2679,TLACOYAQUE 2566,Álvaro Obregón
MC01054,Mi_Barrio,,19.3237,-99.2655,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC01055,Mi_Barrio,,19.324,-99.2667,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC01056,Mi_Barrio,,19.3206,-99.2663,TLACOYAQUE 2566,Álvaro Obregón
MC01057,Mi_Barrio,,19.321,-99.2654,TLACOYAQUE 2565,Álvaro Obregón
MC01058,Mi_Barrio,,19.3211,-99.2677,TLACOYAQUE 2566,Álvaro Obregón
MC01059,Mi_Barrio,,19.322,-99.2657,TLACOYAQUE 2566,Álvaro Obregón
MC01060,Mi_Barrio,,19.3256,-99.2698,SAN BARTOLO AMEYALCO 2415,Álvaro Obregón
MC01061,Mi_Barrio,,19.3239,-99.2685,TLACOYAQUE 2566,Álvaro Obregón
MC01063,Mi_Barrio,,19.3631,-99.2449,CORPUS CHRISTY 2142,Álvaro Obregón
MC01064,Mi_Barrio,,19.3629,-99.2446,CORPUS CHRISTY 2142,Álvaro Obregón
MC01065,Mi_Barrio,,19.3449,-99.3125,LOMA DEL PADRE,Cuajimalpa de Morelos
MC01066,Mi_Barrio,,19.3673,-99.2895,SAN JOSE DE LOS CEDROS 2431,Cuajimalpa de Morelos
MC01067,Mi_Barrio,,19.3394,-99.2025,PROGRESO TIZAPAN 2393,Álvaro Obregón
MC01068,Mi_Barrio,,19.3419,-99.199,SAN ANGEL,Álvaro Obregón
MC01070,Mi_Barrio,,19.3564,-99.2369,JURISTAS,Álvaro Obregón
MC01071,Mi_Barrio,,19.3533,-99.2354,TLACUITLAPA 2do REACOMODO,Álvaro Obregón
MC01072,Mi_Barrio,,19.3567,-99.2359,LOMAS DE PUERTA GRANDE,Álvaro Obregón
MC01073,Mi_Barrio,,19.3531,-99.2373,PALMAS AXOTITLA,Álvaro Obregón
MC01074,Mi_Barrio,,19.3568,-99.2363,JURISTAS,Álvaro Obregón
MC01075,Mi_Barrio,,19.394,-99.2016,LOMAS DE SANTO DOMINGO 2284,Álvaro Obregón
MC01076,Mi_Barrio,,19.3951,-99.2014,LOMAS DE SANTO DOMINGO 2283,Álvaro Obregón
MC01078,Mi_Barrio,,19.3951,-99.2022,LOMAS DE SANTO DOMINGO 2283,Álvaro Obregón
MC01079,Mi_Barrio,,19.3952,-99.2029,LOMAS DE SANTO DOMINGO 2283,Álvaro Obregón
MC01080,Mi_Barrio,,19.3954,-99.2023,REAL DEL MONTE,Álvaro Obregón
MC01081,Mi_Barrio,,19.3801,-99.2442,SANTA FE 2500,Álvaro Obregón
MC01082,Mi_Barrio,,19.3929,-99.1964,EL BOSQUE SECCION TORRES,Álvaro Obregón
MC01083,Mi_Barrio,,19.3914,-99.1952,TOLTECA,Álvaro Obregón
MC01084,Mi_Barrio,,19.3911,-99.1946,TOLTECA,Álvaro Obregón
MC01085,Mi_Barrio,,19.3931,-99.1945,TOLTECA,Álvaro Obregón
MC01086,Mi_Barrio,,19.3927,-99.1916,LA CENTRAL,Álvaro Obregón
MC01087,Mi_Barrio,,19.3928,-99.1956,TOLTECA,Álvaro Obregón
MC01089,Mi_Barrio,,19.3913,-99.1958,TOLTECA,Álvaro Obregón
MC01090,Mi_Barrio,,19.3939,-99.1924,TORRES SAN PEDRO,Álvaro Obregón
MC01092,Mi_Barrio,,19.3877,-99.1921,SAN PEDRO DE LOS PINOS,Álvaro Obregón
MC01093,Mi_Barrio,,19.3289,-99.2447,TORRES DE POTRERO,Álvaro Obregón
MC01095,Mi_Barrio,,19.3277,-99.2502,TORRES DE POTRERO,Álvaro Obregón
MC01096,Mi_Barrio,,19.3275,-99.2523,TORRES DE POTRERO,Álvaro Obregón
MC01097,Mi_Barrio,,19.3281,-99.2507,TORRES DE POTRERO,Álvaro Obregón
MC01098,Mi_Barrio,,19.3317,-99.2504,TORRES DE POTRERO,Álvaro Obregón
MC01099,Mi_Barrio,,19.3324,-99.2496,TORRES DE POTRERO,Álvaro Obregón
MC01101,Mi_Barrio,,19.3302,-99.2468,TORRES DE POTRERO,Álvaro Obregón
MC01102,Mi_Barrio,,19.3319,-99.2467,TORRES DE POTRERO,Álvaro Obregón
MC01103,Mi_Barrio,,19.3322,-99.2442,LA ANGOSTURA,Álvaro Obregón
MC01104,Mi_Barrio,,19.331,-99.2479,TORRES DE POTRERO,Álvaro Obregón
MC01105,Mi_Barrio,,19.3282,-99.2503,TORRES DE POTRERO,Álvaro Obregón
MC01106,Mi_Barrio,,19.3299,-99.2443,TORRES DE POTRERO,Álvaro Obregón
MC01107,Mi_Barrio,,19.3282,-99.2518,TORRES DE POTRERO,Álvaro Obregón
MC01108,Mi_Barrio,,19.3294,-99.2498,TORRES DE POTRERO,Álvaro Obregón
MC01109,Mi_Barrio,,19.3294,-99.251,TORRES DE POTRERO,Álvaro Obregón
MC01111,Mi_Barrio,,19.33,-99.2516,TORRES DE POTRERO,Álvaro Obregón
MC01113,Mi_Barrio,,19.3281,-99.2517,TORRES DE POTRERO,Álvaro Obregón
MC01114,Mi_Barrio,,19.3806,-99.1993,SACRAMENTO,Álvaro Obregón
MC01115,Mi_Barrio,,19.38,-99.1996,MINAS CRISTO REY,Álvaro Obregón
MC01116,Mi_Barrio,,19.377,-99.201,MINAS CRISTO REY,Álvaro Obregón
MC01117,Mi_Barrio,,19.3805,-99.2,MINAS CRISTO REY,Álvaro Obregón
MC01118,Mi_Barrio,,19.3306,-99.2455,TORRES DE POTRERO,Álvaro Obregón
MC01120,Mi_Barrio,,19.3758,-99.2136,PALMAS,Álvaro Obregón
MC01121,Mi_Barrio,,19.3715,-99.2085,CAÑADA DEL OLIVAR,Álvaro Obregón
MC01122,Mi_Barrio,,19.3817,-99.1936,SANTA MARIA NONOALCO,Álvaro Obregón
MC01123,Mi_Barrio,,19.3651,-99.292,SAN JOSE DE LOS CEDROS 2431,Cuajimalpa de Morelos
MC01125,Mi_Barrio,,19.3806,-99.193,SANTA MARIA NONOALCO,Álvaro Obregón
MC01129,Mi_Barrio,,19.3393,-99.2588,VILLA VERDUN,Álvaro Obregón
MC01130,Mi_Barrio,,19.3736,-99.195,ALFONSO XIII,Álvaro Obregón
MC01131,Mi_Barrio,,19.3169,-99.2673,LOMAS DE CHAMONTOYA,Álvaro Obregón
MC01132,Mi_Barrio,,19.3392,-99.2518,VILLA VERDUN,Álvaro Obregón
MC01133,Mi_Barrio,,19.3371,-99.2563,RANCHO SAN FRANCISCO PUEBLO SAN BARTOLO AMEYALCO,Álvaro Obregón
MC01134,Mi_Barrio,,19.3753,-99.2022,ALFALFAR,Álvaro Obregón
MC01135,Mi_Barrio,,19.341,-99.2603,VILLA VERDUN,Álvaro Obregón
MC01136,Mi_Barrio,,19.3347,-99.3258,SAN LORENZO ACOPILCO,Cuajimalpa de Morelos
MC01138,Mi_Barrio,,19.3772,-99.2329,JALALPA TEPITO,Álvaro Obregón
MC01139,Mi_Barrio,,19.3739,-99.2393,JALALPA TEPITO,Álvaro Obregón
MC01140,Mi_Barrio,,19.3753,-99.2374,JALALPA TEPITO,Álvaro Obregón
MC01141,Mi_Barrio,,19.3731,-99.2596,LOMAS DE SANTA FE 2282,Álvaro Obregón
MC01143,Mi_Barrio,,19.3339,-99.2335,OLIVAR DE LOS PADRES,Álvaro Obregón
MC01144,Mi_Barrio,,19.3338,-99.2323,LA ANGOSTURA,Álvaro Obregón
MC01145,Mi_Barrio,,19.3334,-99.2317,LA ANGOSTURA,Álvaro Obregón
MC01146,Mi_Barrio,,19.3786,-99.2538,LOMAS DE SANTA FE 2282,Álvaro Obregón
MC01147,Mi_Barrio,,19.3796,-99.2008,MINAS CRISTO REY,Álvaro Obregón
MC01148,Mi_Barrio,,19.3737,-99.2603,LOMAS DE SANTA FE 2282,Álvaro Obregón
MC01149,Mi_Barrio,,19.3512,-99.239,TLACUITLAPA 2568,Álvaro Obregón
MC01150,Mi_Barrio,,19.3518,-99.2376,TLACUITLAPA 2568,Álvaro Obregón
MC01154,Mi_Barrio,,19.3516,-99.239,LA MILAGROSA,Álvaro Obregón
MC01155,Mi_Barrio,,19.3589,-99.2434,ACUILOTLA,Álvaro Obregón
MC01157,Mi_Barrio,,19.3415,-99.282,SAN MATEO TLALTENANGO 2453,Cuajimalpa de Morelos
MC01158,Mi_Barrio,,19.3281,-99.3309,SAN LORENZO ACOPILCO,Cuajimalpa de Morelos
MC01159,Mi_Barrio,,19.3808,-99.1934,SANTA MARIA NONOALCO,Álvaro Obregón
MC01160,Mi_Barrio,,19.3633,-99.2432,CORPUS CHRISTY 2145,Álvaro Obregón
MC01161,Mi_Barrio,,19.3622,-99.2423,AMPL LOS PIRULES,Álvaro Obregón
MC01163,Mi_Barrio,,19.362,-99.2424,PUNTA DE CEHUAYA,Álvaro Obregón
MC01164,Mi_Barrio,,19.3627,-99.2422,EL PIRU SANTA LUCIA,Álvaro Obregón
MC01165,Mi_Barrio,,19.3665,-99.2641,LOMAS DE SANTA FE 2282,Álvaro Obregón
MC01166,Mi_Barrio,,19.3883,-99.2154,ZENON DELGADO,Álvaro Obregón
MC01167,Mi_Barrio,,19.3893,-99.2154,ZENON DELGADO,Álvaro Obregón
MC01168,Mi_Barrio,,19.3899,-99.2148,ZENON DELGADO,Álvaro Obregón
MC01169,Mi_Barrio,,19.3896,-99.2158,ZENON DELGADO,Álvaro Obregón
MC01170,Mi_Barrio,,19.4826,-99.1516,COLTONGO,Azcapotzalco
MC01171,Mi_Barrio,,19.4691,-99.1515,ALDANA,Azcapotzalco
MC01172,Mi_Barrio,,19.4683,-99.1508,ALDANA,Azcapotzalco
MC01173,Mi_Barrio,,19.4714,-99.1504,ALDANA,Azcapotzalco
MC01174,Mi_Barrio,,19.4659,-99.1889,ANGEL ZIMBRON,Azcapotzalco
MC01175,Mi_Barrio,,19.4659,-99.1905,ANGEL ZIMBRON,Azcapotzalco
MC01176,Mi_Barrio,,19.4641,-99.181,CLAVERIA,Azcapotzalco
MC01177,Mi_Barrio,,19.4661,-99.1516,ARENAL,Azcapotzalco
MC01178,Mi_Barrio,,19.4653,-99.1524,ARENAL,Azcapotzalco
MC01179,Mi_Barrio,,19.4639,-99.1539,ARENAL,Azcapotzalco
MC01180,Mi_Barrio,,19.4649,-99.1498,ARENAL,Azcapotzalco
MC01182,Mi_Barrio,,19.4289,-99.1274,CENTRO,Cuauhtémoc
MC01183,Mi_Barrio,,19.4269,-99.1432,CENTRO,Cuauhtémoc
MC01184,Mi_Barrio,,19.4827,-99.1872,CENTRO DE AZCAPOTZALCO,Azcapotzalco
MC01185,Mi_Barrio,,19.4783,-99.186,CENTRO DE AZCAPOTZALCO,Azcapotzalco
MC01186,Mi_Barrio,,19.5007,-99.1619,INDUSTRIAL VALLEJO,Azcapotzalco
MC01187,Mi_Barrio,,19.4821,-99.1844,CENTRO DE AZCAPOTZALCO,Azcapotzalco
MC01192,Mi_Barrio,,19.4648,-99.1856,CLAVERIA,Azcapotzalco
MC01193,Mi_Barrio,,19.4679,-99.1831,CLAVERIA,Azcapotzalco
MC01194,Mi_Barrio,,19.4691,-99.1829,CLAVERIA,Azcapotzalco
MC01195,Mi_Barrio,,19.4654,-99.1834,CLAVERIA,Azcapotzalco
MC01196,Mi_Barrio,,19.4686,-99.1792,CLAVERIA,Azcapotzalco
MC01197,Mi_Barrio,,19.4635,-99.1794,CLAVERIA,Azcapotzalco
MC01198,Mi_Barrio,,19.4624,-99.179,CLAVERIA,Azcapotzalco
MC01199,Mi_Barrio,,19.4688,-99.181,CLAVERIA,Azcapotzalco
MC01200,Mi_Barrio,,19.4635,-99.1783,CLAVERIA,Azcapotzalco
MC01201,Mi_Barrio,,19.4646,-99.1844,CLAVERIA,Azcapotzalco
MC01202,Mi_Barrio,,19.4655,-99.1878,CLAVERIA,Azcapotzalco
MC01203,Mi_Barrio,,19.4675,-99.1859,CLAVERIA,Azcapotzalco
